,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,0.03,0.19,0.47,1.17,—,—,—,—,—,—
Total Return % (NAV),0.01,0.03,0.16,0.48,1.10,—,—,—,—,—,1.55
+/- Category (NAV),0.01,0.07,-0.73,-1.47,-1.86,—,—,—,—,—,—
+/- Index (NAV),-0.28,-0.19,-1.83,-3.49,-4.19,—,—,—,—,—,—
