,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-12.62
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-12.40
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-7.53
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-13.12
Percentile Rank,—,—,—,—,—,—,—,—,—,—,96
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
