,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.33,1.34,-11.14,-14.91,-12.62,-19.14,—,—,—,—,—
Total Return % (NAV),1.46,4.62,-12.57,-14.11,-12.40,-18.53,—,—,—,—,-23.17
+/- Category (NAV),0.69,3.14,-5.47,-7.33,-7.53,-5.64,—,—,—,—,—
+/- Index (NAV),1.46,3.37,-6.37,-10.40,-12.89,-8.74,—,—,—,—,—
