,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.99,-1.19,-14.70,-9.63,-7.89,-23.16,—,—,—,—,—
Total Return % (NAV),2.41,1.75,-13.00,-10.17,-6.59,-23.81,—,—,—,—,-1.26
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
