,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.84,-2.30,-5.79,0.36,18.82,—,—,—,—,—,—
Total Return % (NAV),2.41,3.05,-2.33,5.41,21.56,—,—,—,—,—,0.26
+/- Category (NAV),1.42,1.52,-1.15,1.86,2.05,—,—,—,—,—,—
+/- Index (NAV),2.19,6.24,3.11,5.34,6.41,—,—,—,—,—,—
