,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.27,2.68,-0.70,1.32,31.81,20.42,—,—,—,—,—
Total Return % (NAV),0.48,1.97,-2.25,2.62,31.28,16.73,—,—,—,—,-0.46
+/- Category (NAV),-0.14,0.71,1.67,3.06,14.06,13.94,—,—,—,—,—
+/- Index (NAV),-0.19,3.25,3.83,8.19,25.35,16.89,—,—,—,—,—
