,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.04,1.13,7.73,6.66,21.64,19.15,—,—,—,—,—
Total Return % (NAV),0.90,0.14,6.69,7.48,20.55,18.92,—,—,—,—,2.38
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
