,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.23,0.34,0.91,4.44,17.34,3.18,9.00,7.72,4.24,—,—
Total Return % (NAV),0.88,0.46,1.54,5.73,18.73,3.13,9.05,7.94,4.17,—,3.88
+/- Category (NAV),0.68,0.63,4.52,6.66,11.71,9.64,0.74,2.50,-1.04,—,—
+/- Index (NAV),0.88,0.61,5.93,8.27,16.61,13.10,2.76,2.46,-2.47,—,—
