,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.20,0.00,-2.86,-5.75,-7.60,-8.15,—,—,—,—,—
Total Return % (NAV),0.08,1.22,-2.92,-5.34,-7.39,-8.43,—,—,—,—,-0.62
+/- Category (NAV),-0.11,0.72,-1.61,-4.54,-7.87,-7.56,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
