,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.15,1.49,-2.91,-5.06,-7.50,-8.26,—,—,—,—,—
Total Return % (NAV),0.21,1.28,-2.85,-5.75,-7.32,-9.19,—,—,—,—,-0.60
+/- Category (NAV),0.19,1.22,-1.46,-4.54,-7.72,-7.93,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
