,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.73,0.17,-2.23,-1.07,-0.97,-1.03,—,—,—,—,—
Total Return % (NAV),0.36,3.64,-1.55,-0.04,-0.02,-0.67,—,—,—,—,-6.09
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
