,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.27,1.62,-1.00,0.07,31.75,19.90,6.55,13.36,—,—,—
Total Return % (NAV),0.44,1.92,-2.24,2.62,31.32,16.56,7.03,13.59,—,—,10.41
+/- Category (NAV),-0.18,0.66,1.68,3.06,14.11,13.78,1.30,7.38,—,—,—
+/- Index (NAV),-0.23,3.20,3.83,8.18,25.40,16.72,-1.96,7.19,—,—,—
