,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.03,-1.03,-13.40,-13.04,-13.85,-20.71,-0.51,0.20,—,—,—
Total Return % (NAV),1.40,0.89,-11.94,-12.50,-12.88,-19.68,-0.39,0.46,—,—,-0.41
+/- Category (NAV),0.63,-0.59,-4.84,-5.72,-8.01,-6.79,0.65,1.43,—,—,—
+/- Index (NAV),1.40,-0.36,-5.74,-8.79,-13.38,-9.90,-4.76,-1.96,—,—,—
