,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.53,-1.01,-7.70,-9.05,-6.92,-10.27,—,—,—,—,—
Total Return % (NAV),-0.58,-1.85,-7.23,-9.48,-6.27,-10.68,0.05,—,—,—,0.23
+/- Category (NAV),-0.63,-1.67,-0.19,-1.52,-1.49,3.06,1.09,—,—,—,—
+/- Index (NAV),-0.90,-1.21,-1.27,-5.01,-6.93,-0.28,-4.38,—,—,—,—
