,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.97,-0.52,-7.46,-5.46,1.51,-4.07,2.61,—,—,—,—
Total Return % (NAV),0.21,-1.42,-8.59,-6.09,0.27,-7.23,2.61,—,—,—,4.00
+/- Category (NAV),-0.41,-2.69,-4.67,-5.65,-16.94,-10.02,-3.12,—,—,—,—
+/- Index (NAV),-0.46,-0.15,-2.51,-0.52,-5.65,-7.07,-6.39,—,—,—,—
