,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-3.06,-3.83,-4.05,-0.63,19.49,1.04,13.46,10.65,—,—,—
Total Return % (NAV),0.44,-0.76,-1.65,2.98,23.49,4.47,14.52,11.30,—,—,10.70
+/- Category (NAV),0.36,0.17,6.21,7.23,20.64,7.67,10.00,9.38,—,—,—
+/- Index (NAV),0.47,2.86,6.75,6.21,16.27,8.47,5.68,7.28,—,—,—
