,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.79,-2.51,-11.98,-12.54,-23.35,-20.37,—,—,—,—,—
Total Return % (NAV),-1.23,-3.36,-12.35,-13.00,-24.25,-21.01,—,—,—,—,-19.46
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
