,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.71,-1.16,-14.67,-9.47,-7.63,-22.47,-0.20,-2.26,—,—,-0.23
Total Return % (NAV),2.00,1.94,-13.04,-10.24,-6.48,-23.10,0.14,-2.08,—,—,-0.11
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
