,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.33,-0.35,-7.16,-3.77,-1.63,-9.17,2.59,1.34,—,—,—
Total Return % (NAV),0.83,1.00,-6.34,-4.47,-1.27,-9.72,2.75,1.44,—,—,0.21
+/- Category (NAV),0.06,-0.48,0.76,2.31,3.60,3.17,3.79,2.41,—,—,—
+/- Index (NAV),0.83,-0.25,-0.14,-0.75,-1.77,0.07,-1.62,-0.98,—,—,—
