,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.34,0.29,-2.44,-1.34,1.77,1.24,1.45,—,—,—,—
Total Return % (NAV),-0.13,0.08,-2.14,-1.73,2.12,0.73,1.54,—,—,—,1.31
+/- Category (NAV),-0.15,0.02,-0.76,-0.52,1.72,1.99,0.71,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
