,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.87,-2.36,-9.45,-4.38,-0.13,-11.09,—,—,—,—,—
Total Return % (NAV),1.26,0.58,-7.26,-1.87,1.58,-6.85,—,—,—,—,-14.92
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
