,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),2.14,0.69,16.45,12.28,5.16,23.03,—,—,—,—,—
Total Return % (NAV),2.61,1.17,17.09,12.73,5.49,24.04,—,—,—,—,-4.46
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
