,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.47,0.52,8.05,4.83,3.15,11.48,—,—,—,—,—
Total Return % (NAV),-1.24,-0.88,6.99,5.11,2.39,12.01,—,—,—,—,-1.37
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
